order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag,total_spent
C6E49C5C,C20832,Alat Vakum Mini,Otomotif,"320,810.00",1,GoPay,2,04/10/2023,0,320810
CB031B87,C66151,Lipstik Matte,Kecantikan,"469,448.00",3,Transfer Bank,3,04/10/2023,1,1408344
6941A049,C29269,Boneka Anime,Mainan,"287,762.00",1,COD,3,04/10/2023,0,287762
FF54D2AE,C98227,Termometer Digital,Kesehatan,"362,670.00",3,Kartu Kredit,1,04/10/2023,0,1088010
3D374F60,C61319,Granola,Makanan & Minuman,"453,258.00",3,ShopeePay,1,04/10/2023,0,1359774
0302AB98,C39094,Vitamin C,Kesehatan,"272,182.00",3,Transfer Bank,3,04/10/2023,1,816546
D13823C8,C38605,Baju Oversize,Fashion,"205,414.00",2,ShopeePay,5,04/10/2023,0,410828
28877697,C57139,Power Bank,Elektronik,"497,779.00",3,GoPay,3,04/10/2023,0,1493337
E91321DB,C42482,Foundation,Kecantikan,"491,151.00",1,Kartu Kredit,4,04/10/2023,0,491151
6F9AEBA2,C41617,Kopi Literan,Makanan & Minuman,"166,662.00",1,GoPay,1,04/10/2023,0,166662
6A1AA956,C89184,Wajan Anti Lengket,Rumah Tangga,"442,394.00",3,Kartu Kredit,2,04/10/2023,0,1327182
57805830,C55426,Skincare Toner,Kecantikan,"186,411.00",1,Kartu Kredit,1,04/10/2023,0,186411
F4778B27,C26498,Kopi Literan,Makanan & Minuman,"409,266.00",1,COD,3,04/10/2023,0,409266
575933DC,C34947,Headphone Bluetooth,Elektronik,"369,064.00",1,Transfer Bank,4,04/10/2023,0,369064
62CDFD15,C70859,Sunscreen SPF50,Kecantikan,"283,452.00",3,GoPay,5,04/10/2023,0,850356
9847684A,C88534,GPS Tracker,Otomotif,"94,204.00",1,GoPay,1,04/10/2023,1,94204
9BAAFB01,C36002,Hand Sanitizer,Kesehatan,"326,178.00",3,Transfer Bank,5,04/10/2023,0,978534
4514DE56,C55614,Mie Instan Premium,Makanan & Minuman,"26,439.00",1,GoPay,3,04/10/2023,0,26439
82211D43,C75090,Baju Oversize,Fashion,"486,221.00",3,Transfer Bank,1,04/10/2023,0,1458663
8CB3CBE1,C25296,Mainan Edukasi,Mainan,"100,216.00",3,ShopeePay,4,04/10/2023,0,300648
A65F7A90,C77297,Lipstik Matte,Kecantikan,"247,116.00",2,Transfer Bank,2,04/10/2023,1,494232
3816682,C28528,Lipstik Matte,Kecantikan,"452,529.00",1,GoPay,5,04/10/2023,0,452529
24E89012,C64767,Charger Type-C,Elektronik,"74,492.00",1,ShopeePay,4,04/10/2023,1,74492
F49B9ECB,C17883,RC Car,Mainan,"262,730.00",1,ShopeePay,3,04/10/2023,0,262730
D9DD7FDD,C96502,Smartwatch,Elektronik,"353,704.00",3,COD,4,04/10/2023,0,1061112
16673BC3,C26227,Hijab,Fashion,"237,435.00",3,Transfer Bank,2,05/10/2023,0,712305
64D18747,C36849,Charger Type-C,Elektronik,"300,967.00",3,GoPay,3,05/10/2023,0,902901
040B8834,C38748,Headphone Bluetooth,Elektronik,"228,423.00",2,Transfer Bank,1,05/10/2023,0,456846
C65D6739,C36171,Puzzle 1000pcs,Mainan,"498,056.00",2,Kartu Kredit,2,05/10/2023,0,996112
9F4A2683,C63628,Charger Type-C,Elektronik,"372,997.00",1,COD,4,05/10/2023,0,372997
342E0CA9,C33416,GPS Tracker,Otomotif,"198,965.00",1,Transfer Bank,1,05/10/2023,0,198965
12999326,C76375,Charger Type-C,Elektronik,"327,836.00",3,ShopeePay,2,05/10/2023,0,983508
907FC19B,C48585,Headphone Bluetooth,Elektronik,"195,365.00",3,GoPay,2,05/10/2023,0,586095
6D42DB42,C22103,Termometer Digital,Kesehatan,"389,183.00",3,Transfer Bank,1,05/10/2023,0,1167549
30600233,C78335,Sarung Jok,Otomotif,"398,224.00",2,Kartu Kredit,1,05/10/2023,0,796448
DF808007,C60130,Mie Instan Premium,Makanan & Minuman,"67,029.00",3,Transfer Bank,1,05/10/2023,1,201087
8DBF76E0,C29673,Hoodie Polos,Fashion,"476,142.00",2,COD,4,05/10/2023,0,952284
4969476D,C32163,Headphone Bluetooth,Elektronik,"343,963.00",1,Transfer Bank,3,05/10/2023,0,343963
8B80492A,C39617,Alat Vakum Mini,Otomotif,"412,753.00",3,Kartu Kredit,5,05/10/2023,1,1238259
4D55F70C,C48062,Celana Jogger,Fashion,"316,102.00",2,GoPay,5,05/10/2023,0,632204
F35288BD,C88220,Hoodie Polos,Fashion,"438,380.00",1,ShopeePay,5,05/10/2023,0,438380
842C64C3,C34953,Hoodie Polos,Fashion,"405,084.00",2,GoPay,2,05/10/2023,0,810168
BB71B7E4,C73802,Mainan Edukasi,Mainan,"124,108.00",3,ShopeePay,4,05/10/2023,1,372324
379A83C7,C16179,Celana Jogger,Fashion,"345,783.00",3,ShopeePay,3,05/10/2023,0,1037349
082F6849,C24095,Lipstik Matte,Kecantikan,"397,002.00",2,COD,1,05/10/2023,0,794004
8331DA19,C95849,Hoodie Polos,Fashion,"175,381.00",2,Transfer Bank,2,05/10/2023,1,350762
3B503588,C86733,Baju Oversize,Fashion,"309,140.00",2,GoPay,5,05/10/2023,0,618280
4246D9C6,C79789,Power Bank,Elektronik,"396,184.00",3,Kartu Kredit,5,05/10/2023,0,1188552
5451882B,C29848,Alat Vakum Mini,Otomotif,"397,282.00",3,Transfer Bank,5,05/10/2023,0,1191846
87668F51,C60841,Coklat Bubuk,Makanan & Minuman,"363,642.00",1,Transfer Bank,5,05/10/2023,0,363642
A377D60B,C30383,Lipstik Matte,Kecantikan,"218,310.00",2,GoPay,1,05/10/2023,1,436620
86232940,C16673,Hand Sanitizer,Kesehatan,"326,419.00",1,COD,3,06/10/2023,0,326419
D99BA754,C41797,Mainan Edukasi,Mainan,"367,007.00",1,Kartu Kredit,2,06/10/2023,0,367007
CE9B21AA,C82829,Coklat Bubuk,Makanan & Minuman,"284,492.00",3,GoPay,4,06/10/2023,0,853476
4732FC77,C69232,Charger Type-C,Elektronik,"159,029.00",3,ShopeePay,5,06/10/2023,0,477087
74AC85F4,C79362,Boneka Anime,Mainan,"290,162.00",3,Kartu Kredit,1,06/10/2023,0,870486
B1972C50,C93189,Mie Instan Premium,Makanan & Minuman,"212,194.00",1,ShopeePay,4,06/10/2023,0,212194
04418E4B,C17152,Dispenser Sabun,Rumah Tangga,"392,446.00",2,Kartu Kredit,2,06/10/2023,0,784892
133485DD,C88829,Mainan Edukasi,Mainan,"410,424.00",1,COD,2,06/10/2023,0,410424
8961D2CB,C56834,RC Car,Mainan,"239,610.00",1,GoPay,2,06/10/2023,0,239610
45DCAF7E,C94958,Hand Sanitizer,Kesehatan,"31,921.00",2,Kartu Kredit,4,06/10/2023,0,63842
D9595CC2,C83553,Set Pisau Dapur,Rumah Tangga,"478,981.00",2,ShopeePay,2,06/10/2023,0,957962
9F80E2AC,C93864,Hand Sanitizer,Kesehatan,"464,250.00",1,Transfer Bank,4,06/10/2023,0,464250
0882C2DA,C64368,Hand Sanitizer,Kesehatan,"381,393.00",1,COD,3,06/10/2023,0,381393
1D335A14,C63691,GPS Tracker,Otomotif,"422,201.00",1,Kartu Kredit,3,06/10/2023,0,422201
0387A6D2,C93092,Hoodie Polos,Fashion,"299,497.00",1,GoPay,2,06/10/2023,0,299497
9C9A28D5,C46746,Skincare Toner,Kecantikan,"409,242.00",1,ShopeePay,3,06/10/2023,0,409242
471D6FF0,C35516,Set Pisau Dapur,Rumah Tangga,"290,396.00",2,Kartu Kredit,3,06/10/2023,1,580792
D2350A58,C30800,Granola,Makanan & Minuman,"57,983.00",1,Transfer Bank,3,06/10/2023,0,57983
A48F21CA,C23667,Puzzle 1000pcs,Mainan,"39,518.00",3,COD,1,06/10/2023,0,118554
CEF8FD70,C79380,RC Car,Mainan,"391,495.00",1,ShopeePay,1,06/10/2023,0,391495
1B58C1D0,C24205,Skincare Toner,Kecantikan,"266,814.00",1,ShopeePay,5,06/10/2023,0,266814
5.79E+06,C16799,Wajan Anti Lengket,Rumah Tangga,"484,219.00",3,COD,2,06/10/2023,0,1452657
E0EBDB5F,C43163,Kopi Literan,Makanan & Minuman,"414,704.00",1,GoPay,1,06/10/2023,0,414704
DAFBE759,C57983,Dispenser Sabun,Rumah Tangga,"341,033.00",2,Transfer Bank,5,06/10/2023,1,682066
F21E923C,C96619,Wajan Anti Lengket,Rumah Tangga,"61,628.00",2,ShopeePay,2,07/10/2023,0,123256
58084281,C77590,Tempat Sampah Mini,Rumah Tangga,"341,845.00",1,Kartu Kredit,2,07/10/2023,0,341845
CD2765DB,C64763,Coklat Bubuk,Makanan & Minuman,"285,748.00",2,GoPay,1,07/10/2023,0,571496
A49C3C57,C32124,Set Pisau Dapur,Rumah Tangga,"128,459.00",2,GoPay,5,07/10/2023,0,256918
00109E4D,C18778,Smartwatch,Elektronik,"365,619.00",2,Transfer Bank,5,07/10/2023,0,731238
4FF23908,C77091,Set Pisau Dapur,Rumah Tangga,"413,858.00",1,GoPay,4,07/10/2023,0,413858
AFFE0DDB,C26834,Celana Jogger,Fashion,"68,008.00",2,COD,1,07/10/2023,0,136016
07F48403,C33373,Kopi Literan,Makanan & Minuman,"251,164.00",2,ShopeePay,3,07/10/2023,0,502328
2F328F34,C84333,Mainan Edukasi,Mainan,"241,823.00",1,Kartu Kredit,1,07/10/2023,0,241823
8C1202CE,C31137,Sarung Jok,Otomotif,"424,834.00",1,Transfer Bank,2,07/10/2023,0,424834
1E9550C9,C41668,Coklat Bubuk,Makanan & Minuman,"416,759.00",2,GoPay,2,07/10/2023,0,833518
304FA765,C45640,Power Bank,Elektronik,"175,557.00",3,Kartu Kredit,5,07/10/2023,0,526671
DF644809,C21492,Sarung Jok,Otomotif,"412,948.00",2,COD,1,07/10/2023,0,825896
5CD30152,C10758,Power Bank,Elektronik,"102,430.00",2,Kartu Kredit,5,07/10/2023,0,204860
7845B8B4,C27650,Boneka Anime,Mainan,"488,807.00",1,Transfer Bank,5,07/10/2023,0,488807
5BF85F45,C33288,Sunscreen SPF50,Kecantikan,"255,180.00",3,Transfer Bank,2,07/10/2023,1,765540
0E26BC03,C77058,Mie Instan Premium,Makanan & Minuman,"251,432.00",1,COD,5,07/10/2023,0,251432
10D0114D,C76843,Skincare Toner,Kecantikan,"365,138.00",1,COD,2,07/10/2023,0,365138
921FBF96,C49971,Sunscreen SPF50,Kecantikan,"97,360.00",1,GoPay,3,07/10/2023,0,97360
E5821738,C57325,Masker KF94,Kesehatan,"457,396.00",1,GoPay,3,07/10/2023,0,457396
586C8085,C80218,Power Bank,Elektronik,"419,198.00",2,Kartu Kredit,2,07/10/2023,0,838396
5F42DD46,C83460,Tempat Sampah Mini,Rumah Tangga,"410,432.00",3,Kartu Kredit,4,07/10/2023,0,1231296
EFB7C322,C75671,Dispenser Sabun,Rumah Tangga,"320,377.00",3,Kartu Kredit,4,07/10/2023,0,961131
2F7D0A13,C30964,Celana Jogger,Fashion,"399,943.00",3,Kartu Kredit,5,07/10/2023,0,1199829
79A267F6,C21134,Boneka Anime,Mainan,"41,003.00",3,Transfer Bank,2,07/10/2023,0,123009
7A9B61E5,C82291,Celana Jogger,Fashion,"393,288.00",1,Kartu Kredit,3,07/10/2023,1,393288
49B3AA2E,C41431,Smartwatch,Elektronik,"335,288.00",2,ShopeePay,2,07/10/2023,0,670576
D3E91446,C95561,Sunscreen SPF50,Kecantikan,"93,382.00",3,COD,5,07/10/2023,0,280146
C8BAD242,C96579,Lipstik Matte,Kecantikan,"459,400.00",3,Transfer Bank,2,08/10/2023,0,1378200
A742E27D,C26955,Sunscreen SPF50,Kecantikan,"11,025.00",2,Kartu Kredit,2,08/10/2023,0,22050
2C5266E0,C70558,Headphone Bluetooth,Elektronik,"440,476.00",2,Kartu Kredit,5,08/10/2023,0,880952
90E306AD,C15350,Hoodie Polos,Fashion,"331,984.00",3,GoPay,5,08/10/2023,1,995952
050F1221,C24096,Termometer Digital,Kesehatan,"419,652.00",2,Kartu Kredit,1,08/10/2023,0,839304
22500100,C65463,Mainan Edukasi,Mainan,"211,970.00",3,ShopeePay,3,08/10/2023,0,635910
17016AE6,C54083,Set Pisau Dapur,Rumah Tangga,"281,305.00",2,Transfer Bank,5,08/10/2023,0,562610
B07994CD,C47980,Foundation,Kecantikan,"290,128.00",1,COD,4,08/10/2023,0,290128
2414BFA4,C57801,Coklat Bubuk,Makanan & Minuman,"191,281.00",3,Kartu Kredit,5,08/10/2023,0,573843
63D996DB,C13966,Smartwatch,Elektronik,"192,732.00",1,ShopeePay,4,08/10/2023,0,192732
FC501D17,C86379,Pengharum Mobil,Otomotif,"481,581.00",3,COD,5,08/10/2023,0,1444743
369FAB60,C47084,Sarung Jok,Otomotif,"154,845.00",3,COD,1,08/10/2023,0,464535
F7B27DEE,C21811,Baju Oversize,Fashion,"309,914.00",3,COD,2,08/10/2023,0,929742
A5C76C42,C17256,Mie Instan Premium,Makanan & Minuman,"432,269.00",2,Kartu Kredit,4,08/10/2023,0,864538
89E8824F,C17707,Charger Type-C,Elektronik,"419,662.00",1,GoPay,2,08/10/2023,0,419662
AABF650A,C28820,Granola,Makanan & Minuman,"409,915.00",3,COD,5,08/10/2023,0,1229745
20F0FD62,C33766,Kopi Literan,Makanan & Minuman,"25,425.00",3,Kartu Kredit,1,08/10/2023,1,76275
4D71876C,C10756,Kopi Literan,Makanan & Minuman,"225,300.00",2,Kartu Kredit,2,08/10/2023,0,450600
493582C3,C93037,Smartwatch,Elektronik,"387,172.00",2,COD,5,08/10/2023,0,774344
09A727C4,C62356,Hoodie Polos,Fashion,"64,340.00",3,COD,2,08/10/2023,0,193020
E9F1C7EB,C58954,RC Car,Mainan,"316,910.00",1,GoPay,1,08/10/2023,0,316910
325A995B,C98595,Alat Vakum Mini,Otomotif,"47,509.00",1,Kartu Kredit,3,08/10/2023,0,47509
4C2A1B50,C13286,Alat Vakum Mini,Otomotif,"266,885.00",2,Kartu Kredit,1,09/10/2023,0,533770
1529489E,C57798,Skincare Toner,Kecantikan,"115,156.00",1,Kartu Kredit,5,09/10/2023,0,115156
424F518F,C84205,Sarung Jok,Otomotif,"219,297.00",2,Transfer Bank,1,09/10/2023,0,438594
E36E607E,C75997,Power Bank,Elektronik,"119,843.00",1,Transfer Bank,1,09/10/2023,0,119843
192BFFDB,C31676,GPS Tracker,Otomotif,"172,507.00",2,COD,5,09/10/2023,0,345014
682D027E,C50466,Smartwatch,Elektronik,"259,802.00",3,Transfer Bank,2,09/10/2023,0,779406
55A8A9D5,C75772,Sunscreen SPF50,Kecantikan,"87,854.00",3,Kartu Kredit,1,09/10/2023,0,263562
21B5994F,C98007,Foundation,Kecantikan,"468,629.00",1,ShopeePay,5,09/10/2023,0,468629
CF1D24D8,C85836,Granola,Makanan & Minuman,"377,246.00",3,Transfer Bank,2,09/10/2023,0,1131738
F8216C4B,C53077,Mie Instan Premium,Makanan & Minuman,"272,510.00",1,Kartu Kredit,1,09/10/2023,0,272510
D5EB6636,C10981,Granola,Makanan & Minuman,"274,727.00",1,Transfer Bank,5,09/10/2023,0,274727
CE711F40,C52810,Celana Jogger,Fashion,"320,799.00",1,Kartu Kredit,2,09/10/2023,0,320799
77F35020,C82401,Hoodie Polos,Fashion,"55,594.00",1,COD,3,09/10/2023,0,55594
0418FDD4,C45125,Foundation,Kecantikan,"302,008.00",1,COD,4,09/10/2023,0,302008
3C12740F,C67006,Puzzle 1000pcs,Mainan,"432,284.00",1,COD,1,09/10/2023,0,432284
3B9433DC,C19567,Celana Jogger,Fashion,"200,168.00",2,Kartu Kredit,1,09/10/2023,1,400336
4D1D919C,C14761,Mie Instan Premium,Makanan & Minuman,"413,770.00",1,Transfer Bank,4,09/10/2023,0,413770
3EBA2268,C25082,Power Bank,Elektronik,"74,975.00",1,COD,3,10/10/2023,0,74975
382BB4D1,C61724,Tempat Sampah Mini,Rumah Tangga,"279,054.00",1,COD,1,10/10/2023,0,279054
391A61AF,C67090,Power Bank,Elektronik,"91,799.00",3,Transfer Bank,5,10/10/2023,0,275397
C94B10D0,C85755,Boneka Anime,Mainan,"474,176.00",1,Kartu Kredit,4,10/10/2023,0,474176
4C8A102E,C82146,Masker KF94,Kesehatan,"62,215.00",2,Transfer Bank,2,10/10/2023,0,124430
216A32EC,C52280,Hoodie Polos,Fashion,"124,880.00",1,Transfer Bank,5,10/10/2023,0,124880
6BDF8479,C12100,Pengharum Mobil,Otomotif,"254,408.00",2,COD,5,10/10/2023,0,508816
8371D2FC,C35329,Tempat Sampah Mini,Rumah Tangga,"422,541.00",3,Kartu Kredit,2,10/10/2023,0,1267623
3009400C,C55132,Boneka Anime,Mainan,"457,433.00",2,Transfer Bank,3,10/10/2023,0,914866
6CF6B854,C61020,Hoodie Polos,Fashion,"171,272.00",3,Kartu Kredit,3,10/10/2023,0,513816
4.54E+19,C15184,Set Pisau Dapur,Rumah Tangga,"196,209.00",3,Transfer Bank,1,10/10/2023,0,588627
4B00890A,C90320,Hand Sanitizer,Kesehatan,"454,555.00",3,Kartu Kredit,3,10/10/2023,0,1363665
9B22D0CB,C26353,Mainan Edukasi,Mainan,"420,587.00",3,ShopeePay,2,10/10/2023,0,1261761
8CFAD38A,C52893,Hoodie Polos,Fashion,"359,491.00",1,COD,3,10/10/2023,0,359491
9626AB5C,C47117,Dispenser Sabun,Rumah Tangga,"421,817.00",3,Kartu Kredit,3,10/10/2023,0,1265451
BC92D1AE,C62241,Masker KF94,Kesehatan,"305,316.00",3,GoPay,5,10/10/2023,0,915948
9D4600BA,C86394,Masker KF94,Kesehatan,"264,954.00",3,COD,5,10/10/2023,1,794862
C67ED8A4,C19432,GPS Tracker,Otomotif,"215,210.00",2,GoPay,5,10/10/2023,0,430420
5FF0637B,C24755,Power Bank,Elektronik,"135,786.00",1,COD,1,10/10/2023,1,135786
CB8B8CE7,C95435,Foundation,Kecantikan,"29,139.00",2,COD,2,10/10/2023,0,58278
806E5242,C46514,Skincare Toner,Kecantikan,"482,908.00",2,COD,4,10/10/2023,1,965816
FD87D4CF,C37020,RC Car,Mainan,"148,390.00",2,Transfer Bank,5,10/10/2023,0,296780
F929C275,C60678,Pengharum Mobil,Otomotif,"451,341.00",3,COD,4,10/10/2023,0,1354023
6D9A8AE8,C80039,Smartwatch,Elektronik,"405,355.00",3,COD,4,10/10/2023,1,1216065
9A3ECF11,C89924,Boneka Anime,Mainan,"351,535.00",3,GoPay,2,10/10/2023,0,1054605
D07DB562,C89263,Mie Instan Premium,Makanan & Minuman,"450,223.00",2,COD,2,10/10/2023,1,900446
F9D87178,C26673,GPS Tracker,Otomotif,"332,722.00",1,GoPay,4,10/10/2023,1,332722
A0A8395A,C82957,Alat Vakum Mini,Otomotif,"319,540.00",2,Kartu Kredit,3,11/10/2023,1,639080
E99127DF,C43619,Dispenser Sabun,Rumah Tangga,"23,990.00",2,Transfer Bank,3,11/10/2023,0,47980
8045E37F,C80762,Masker KF94,Kesehatan,"448,655.00",1,Transfer Bank,1,11/10/2023,0,448655
1886CD87,C78105,Dispenser Sabun,Rumah Tangga,"464,829.00",2,COD,3,11/10/2023,0,929658
5007494A,C12703,Sunscreen SPF50,Kecantikan,"266,049.00",3,Kartu Kredit,4,11/10/2023,0,798147
BFA46FC4,C11538,Mie Instan Premium,Makanan & Minuman,"289,120.00",1,GoPay,5,11/10/2023,0,289120
E2FD29EC,C24028,Tempat Sampah Mini,Rumah Tangga,"169,355.00",2,COD,2,11/10/2023,0,338710
A0E68DAD,C98776,Wajan Anti Lengket,Rumah Tangga,"437,987.00",3,COD,1,11/10/2023,0,1313961
F5AB4213,C41950,Lipstik Matte,Kecantikan,"312,209.00",2,Transfer Bank,1,11/10/2023,0,624418
0AAC4C6C,C26543,Mie Instan Premium,Makanan & Minuman,"22,962.00",1,COD,3,11/10/2023,0,22962
1B1782AC,C80978,Pengharum Mobil,Otomotif,"253,279.00",3,GoPay,2,11/10/2023,0,759837
98D9633F,C50385,Kopi Literan,Makanan & Minuman,"321,189.00",1,COD,2,11/10/2023,0,321189
918BF2A9,C80887,Vitamin C,Kesehatan,"480,274.00",3,COD,4,11/10/2023,0,1440822
D3AAC1DF,C15669,Baju Oversize,Fashion,"474,753.00",3,COD,3,11/10/2023,0,1424259
ED36EE8E,C48756,Dispenser Sabun,Rumah Tangga,"190,779.00",3,GoPay,3,11/10/2023,0,572337
27E0DAF6,C94971,Puzzle 1000pcs,Mainan,"149,218.00",3,Transfer Bank,1,11/10/2023,0,447654
2754752A,C80924,Sunscreen SPF50,Kecantikan,"23,663.00",1,Transfer Bank,3,11/10/2023,0,23663
1A233B49,C76521,Foundation,Kecantikan,"81,878.00",3,COD,2,11/10/2023,0,245634
B42AC218,C17476,Masker KF94,Kesehatan,"102,837.00",2,Transfer Bank,5,11/10/2023,0,205674
7786BB22,C42302,Power Bank,Elektronik,"56,853.00",3,Kartu Kredit,3,11/10/2023,0,170559
F02BFED9,C79484,Sarung Jok,Otomotif,"465,144.00",3,Transfer Bank,5,12/10/2023,0,1395432
E0D15476,C14641,GPS Tracker,Otomotif,"67,728.00",3,Transfer Bank,3,12/10/2023,0,203184
27A6B489,C56044,Power Bank,Elektronik,"409,924.00",3,COD,4,12/10/2023,0,1229772
D88A0BE5,C31325,RC Car,Mainan,"262,328.00",3,GoPay,1,12/10/2023,0,786984
6138DD49,C22690,RC Car,Mainan,"170,290.00",1,Transfer Bank,4,12/10/2023,0,170290
14CB7B61,C92912,Hoodie Polos,Fashion,"176,868.00",3,COD,1,12/10/2023,0,530604
BE8DD2A5,C87648,Lipstik Matte,Kecantikan,"497,208.00",1,COD,2,12/10/2023,0,497208
30EB3163,C50482,GPS Tracker,Otomotif,"198,667.00",3,Kartu Kredit,2,12/10/2023,0,596001
51D12594,C92943,Sunscreen SPF50,Kecantikan,"194,328.00",3,COD,4,12/10/2023,0,582984
CA31B8AD,C42335,Charger Type-C,Elektronik,"16,052.00",1,Transfer Bank,5,12/10/2023,0,16052
377BAB2F,C19390,Mie Instan Premium,Makanan & Minuman,"292,977.00",2,GoPay,3,12/10/2023,0,585954
76E77225,C99018,Mie Instan Premium,Makanan & Minuman,"339,690.00",3,Kartu Kredit,2,12/10/2023,0,1019070
24C63190,C65475,Celana Jogger,Fashion,"137,413.00",3,COD,2,12/10/2023,0,412239
3FE29C51,C82985,Lipstik Matte,Kecantikan,"488,394.00",1,GoPay,4,12/10/2023,0,488394
BF4B597C,C29260,Skincare Toner,Kecantikan,"475,146.00",1,Kartu Kredit,4,12/10/2023,0,475146
63D6F782,C47824,Mie Instan Premium,Makanan & Minuman,"255,440.00",2,GoPay,4,12/10/2023,0,510880
A71B3A01,C57614,Hand Sanitizer,Kesehatan,"499,579.00",1,GoPay,1,12/10/2023,0,499579
B567C064,C29559,Lipstik Matte,Kecantikan,"104,439.00",1,COD,2,12/10/2023,0,104439
5882B9D5,C79670,Skincare Toner,Kecantikan,"433,803.00",1,Kartu Kredit,4,12/10/2023,0,433803
CB2BAB0E,C38300,Sarung Jok,Otomotif,"199,184.00",1,ShopeePay,4,12/10/2023,0,199184
5920069A,C38804,Termometer Digital,Kesehatan,"70,314.00",3,ShopeePay,2,12/10/2023,0,210942
6517D16C,C45703,Lipstik Matte,Kecantikan,"236,845.00",2,COD,4,12/10/2023,0,473690
FF9DA9FC,C99654,Skincare Toner,Kecantikan,"325,950.00",3,ShopeePay,1,12/10/2023,0,977850
D8598AF6,C72506,Mie Instan Premium,Makanan & Minuman,"217,468.00",2,ShopeePay,5,12/10/2023,0,434936
A288AA41,C50102,Alat Vakum Mini,Otomotif,"297,263.00",1,COD,4,12/10/2023,0,297263
AC0ED285,C99239,Pengharum Mobil,Otomotif,"197,535.00",2,COD,1,12/10/2023,0,395070
C28042B0,C73993,Charger Type-C,Elektronik,"225,908.00",2,GoPay,5,13/10/2023,1,451816
205257C2,C88755,Pengharum Mobil,Otomotif,"130,260.00",2,GoPay,5,13/10/2023,0,260520
B87E453F,C67388,Masker KF94,Kesehatan,"163,838.00",2,Transfer Bank,2,13/10/2023,0,327676
A0FC0EEA,C59127,Granola,Makanan & Minuman,"153,238.00",1,Kartu Kredit,4,13/10/2023,0,153238
5D0424A4,C39353,Masker KF94,Kesehatan,"277,047.00",1,COD,4,13/10/2023,0,277047
F3503A6F,C28448,Mainan Edukasi,Mainan,"447,469.00",1,COD,4,13/10/2023,0,447469
B9F09F8C,C98602,Celana Jogger,Fashion,"114,188.00",1,Transfer Bank,2,13/10/2023,1,114188
C2838E0F,C69211,Headphone Bluetooth,Elektronik,"390,772.00",3,ShopeePay,1,13/10/2023,0,1172316
A02E7FC9,C42660,Sarung Jok,Otomotif,"35,245.00",1,ShopeePay,1,13/10/2023,0,35245
0C590F35,C23956,Alat Vakum Mini,Otomotif,"343,347.00",3,Kartu Kredit,4,13/10/2023,1,1030041
189C69B0,C57191,Skincare Toner,Kecantikan,"35,522.00",2,GoPay,3,13/10/2023,0,71044
948E0F2F,C77513,Headphone Bluetooth,Elektronik,"104,323.00",2,GoPay,3,13/10/2023,0,208646
C7D39502,C70514,Baju Oversize,Fashion,"367,434.00",3,ShopeePay,4,13/10/2023,0,1102302
C4992555,C55335,GPS Tracker,Otomotif,"298,745.00",3,COD,5,13/10/2023,0,896235
0B21DB47,C24176,Hoodie Polos,Fashion,"12,917.00",2,ShopeePay,2,13/10/2023,0,25834
F96BBAD1,C24782,Sarung Jok,Otomotif,"45,705.00",1,ShopeePay,5,13/10/2023,0,45705
DEDE5849,C81356,Puzzle 1000pcs,Mainan,"425,478.00",2,COD,5,13/10/2023,0,850956
C61B70A5,C93201,Sunscreen SPF50,Kecantikan,"89,633.00",2,COD,5,13/10/2023,0,179266
C407C8D3,C96446,Celana Jogger,Fashion,"84,652.00",3,Kartu Kredit,2,13/10/2023,0,253956
33A33673,C66982,Vitamin C,Kesehatan,"322,117.00",3,ShopeePay,2,13/10/2023,0,966351
8FA5B333,C60778,GPS Tracker,Otomotif,"284,599.00",3,ShopeePay,3,13/10/2023,0,853797
E3368101,C75828,Boneka Anime,Mainan,"65,053.00",3,GoPay,4,13/10/2023,0,195159
4BB9F850,C55595,Smartwatch,Elektronik,"218,510.00",2,GoPay,5,13/10/2023,0,437020
B8C0EE09,C82468,Foundation,Kecantikan,"412,692.00",1,Kartu Kredit,3,13/10/2023,0,412692
35A5388A,C98318,Charger Type-C,Elektronik,"423,724.00",2,COD,4,13/10/2023,0,847448
FCF73AF3,C41689,Hand Sanitizer,Kesehatan,"265,758.00",1,COD,2,13/10/2023,0,265758
C9C01C6A,C33034,RC Car,Mainan,"224,122.00",3,Kartu Kredit,5,13/10/2023,0,672366
278E63F0,C47703,Vitamin C,Kesehatan,"274,094.00",2,Kartu Kredit,3,14/10/2023,0,548188
7C9CF12F,C78436,RC Car,Mainan,"50,679.00",3,GoPay,5,14/10/2023,0,152037
5CEBE3F9,C49159,Baju Oversize,Fashion,"317,599.00",2,Kartu Kredit,4,14/10/2023,0,635198
533D636B,C83070,Skincare Toner,Kecantikan,"209,238.00",2,Transfer Bank,2,14/10/2023,0,418476
0CA604C5,C33820,Set Pisau Dapur,Rumah Tangga,"43,374.00",2,Transfer Bank,3,14/10/2023,0,86748
2BD98879,C98736,Celana Jogger,Fashion,"237,169.00",3,ShopeePay,1,14/10/2023,1,711507
2624CBC3,C76102,Tempat Sampah Mini,Rumah Tangga,"218,154.00",1,GoPay,5,14/10/2023,0,218154
5593AD7E,C79823,Sarung Jok,Otomotif,"75,352.00",1,ShopeePay,4,14/10/2023,0,75352
03FCBB54,C13818,Pengharum Mobil,Otomotif,"295,967.00",2,ShopeePay,1,14/10/2023,0,591934
