order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag
B34C1AAA,C19635,Hand Sanitizer,Kesehatan,469364,3,Kartu Kredit,2,2023-03-11,0
E95DA999,C46116,Vitamin C,Kesehatan,398767,2,ShopeePay,1,2023-05-18,1
4D6D35DB,C79904,Granola,Makanan & Minuman,346293,2,Transfer Bank,1,2023-06-08,0
BC3D059A,C48852,RC Car,Mainan,341868,2,COD,4,2023-06-11,0
D3CF938C,C30979,Hand Sanitizer,Kesehatan,77259,3,Transfer Bank,5,2023-11-20,0
FDF0BFAD,C13718,Pengharum Mobil,Otomotif,252873,2,COD,2,2023-12-07,0
CB8EDC06,C11417,Headphone Bluetooth,Elektronik,253650,2,ShopeePay,5,2023-09-02,0
144377FC,C77842,Hand Sanitizer,Kesehatan,402041,3,ShopeePay,1,2023-07-27,0
2C0E5022,C29177,Termometer Digital,Kesehatan,258933,1,Transfer Bank,5,2023-11-16,0
9F3A2BB5,C18117,Hand Sanitizer,Kesehatan,376969,2,ShopeePay,2,2023-11-27,1
AA71649C,C50972,Skincare Toner,Kecantikan,226440,1,GoPay,3,2023-03-07,0
5A60B934,C48211,Vitamin C,Kesehatan,45062,1,Kartu Kredit,5,2024-01-12,0
B2E95BAF,C72705,Kopi Literan,Makanan & Minuman,99278,3,GoPay,2,2024-03-22,0
49BA58A0,C47572,Pengharum Mobil,Otomotif,57497,3,COD,5,2024-01-01,0
50851474,C56333,Hand Sanitizer,Kesehatan,208174,1,Kartu Kredit,3,2024-01-22,0
FDE8BC29,C91126,Coklat Bubuk,Makanan & Minuman,274296,2,COD,5,2023-09-06,0
F43CA771,C39072,Mainan Edukasi,Mainan,222296,2,Transfer Bank,5,2024-02-04,0
7B0AEE85,C39919,Charger Type-C,Elektronik,493319,3,Kartu Kredit,5,2023-07-29,0
F3B73177,C57991,Headphone Bluetooth,Elektronik,236411,2,Kartu Kredit,4,2023-03-11,0
FDBC6627,C70390,Pengharum Mobil,Otomotif,407733,2,Kartu Kredit,5,2023-05-29,1
0714F7E2,C67566,Hand Sanitizer,Kesehatan,491812,3,ShopeePay,1,2023-09-07,0
D4792D50,C69135,Puzzle 1000pcs,Mainan,463894,1,ShopeePay,4,2023-02-02,0
A0AFB063,C36989,Mie Instan Premium,Makanan & Minuman,142814,1,COD,2,2024-02-23,0
7B8C8283,C10297,Sunscreen SPF50,Kecantikan,451052,1,Transfer Bank,5,2024-01-01,0
3C095A96,C27499,Mainan Edukasi,Mainan,105166,1,Transfer Bank,2,2023-08-11,0
3A33F33B,C38756,Alat Vakum Mini,Otomotif,466522,1,ShopeePay,2,2024-02-23,0
17F70856,C94026,Mie Instan Premium,Makanan & Minuman,129212,1,GoPay,4,2024-02-02,0
3D173D47,C78531,Mie Instan Premium,Makanan & Minuman,165045,3,Kartu Kredit,4,2023-07-17,0
0E750515,C38506,Smartwatch,Elektronik,336771,2,COD,1,2023-11-07,0
37A5A09D,C94124,Mainan Edukasi,Mainan,18193,2,ShopeePay,5,2024-01-11,1
8BE8B333,C40509,Wajan Anti Lengket,Rumah Tangga,294040,3,ShopeePay,3,2024-02-29,0
EA2DBC78,C39121,Coklat Bubuk,Makanan & Minuman,138566,3,ShopeePay,3,2023-12-20,0
AE38C380,C26716,Foundation,Kecantikan,148280,1,ShopeePay,2,2024-02-01,1
6EFEF177,C68793,RC Car,Mainan,458617,1,COD,3,2023-06-21,0
52CD13A8,C68773,Dispenser Sabun,Rumah Tangga,245545,1,ShopeePay,3,2023-12-08,1
FE775CEC,C42258,Baju Oversize,Fashion,182719,1,Kartu Kredit,4,2023-03-18,0
1922F2E0,C41960,Power Bank,Elektronik,379368,2,GoPay,1,2023-01-05,0
1F1AE89B,C35299,Dispenser Sabun,Rumah Tangga,146259,1,GoPay,1,2023-07-10,0
D4A8ED9C,C98646,RC Car,Mainan,169030,1,Kartu Kredit,3,2023-03-01,0
24D8E36E,C49532,Set Pisau Dapur,Rumah Tangga,355118,3,COD,4,2023-04-10,0
4C805055,C61944,Puzzle 1000pcs,Mainan,68738,3,Kartu Kredit,1,2023-12-13,0
7A340576,C61702,Granola,Makanan & Minuman,217120,2,COD,3,2024-01-30,0
3FF4E8C7,C12466,Vitamin C,Kesehatan,366183,2,Kartu Kredit,2,2023-09-20,0
B01D3700,C68181,Coklat Bubuk,Makanan & Minuman,410687,2,Transfer Bank,3,2023-01-07,0
6E42D9F8,C95247,Dispenser Sabun,Rumah Tangga,309298,2,COD,5,2024-02-17,0
81872C7D,C32890,Wajan Anti Lengket,Rumah Tangga,499402,1,Transfer Bank,3,2024-03-15,0
63A7CBAA,C57385,Mie Instan Premium,Makanan & Minuman,86854,3,Transfer Bank,5,2023-12-23,1
45215A9D,C28381,Alat Vakum Mini,Otomotif,383144,2,Transfer Bank,1,2024-01-04,0
1D4F6FA3,C94367,Coklat Bubuk,Makanan & Minuman,372951,1,Transfer Bank,4,2023-09-23,0
2E9DE2C1,C11946,Charger Type-C,Elektronik,74116,3,COD,5,2023-08-24,0
C38F1397,C21468,Baju Oversize,Fashion,56827,1,ShopeePay,1,2024-01-20,0
2D4C25E0,C29880,Mie Instan Premium,Makanan & Minuman,383953,1,Transfer Bank,4,2023-03-26,1
E967C554,C69604,RC Car,Mainan,298142,2,COD,4,2024-01-17,0
8E104839,C96377,RC Car,Mainan,123024,3,GoPay,3,2023-11-05,0
085FE966,C95540,Foundation,Kecantikan,62022,1,ShopeePay,1,2023-11-03,0
2F8260B3,C45988,Masker KF94,Kesehatan,180276,1,Kartu Kredit,2,2023-02-02,0
6E0EF993,C74102,Sarung Jok,Otomotif,189321,2,Transfer Bank,5,2023-08-19,1
23B47384,C99694,Mainan Edukasi,Mainan,69547,2,ShopeePay,2,2023-12-13,0
51B7BB44,C60912,Tempat Sampah Mini,Rumah Tangga,485330,2,ShopeePay,4,2023-07-29,0
05FC5BF5,C84732,Dispenser Sabun,Rumah Tangga,170493,3,Transfer Bank,1,2023-01-22,0
7F19ECA2,C30728,Boneka Anime,Mainan,400909,3,ShopeePay,1,2023-09-09,1
2D985156,C51534,RC Car,Mainan,268888,3,ShopeePay,1,2023-09-28,0
07FE5139,C53260,Baju Oversize,Fashion,209794,1,Transfer Bank,4,2023-10-23,0
8A6EE7A0,C37090,Hand Sanitizer,Kesehatan,329923,2,Kartu Kredit,3,2023-03-06,0
EEE096BD,C88946,Foundation,Kecantikan,493365,3,ShopeePay,3,2024-03-18,0
CDD72CF9,C22725,Skincare Toner,Kecantikan,351118,3,Transfer Bank,2,2023-03-06,0
2254AFB4,C36708,Wajan Anti Lengket,Rumah Tangga,243402,1,Kartu Kredit,5,2023-02-22,1
A444F394,C45252,Celana Jogger,Fashion,256957,3,COD,3,2023-10-23,0
1A525B34,C91689,GPS Tracker,Otomotif,92288,1,Transfer Bank,4,2023-10-10,0
AAEB9736,C18180,RC Car,Mainan,31021,3,COD,3,2023-04-10,0
853D3720,C76163,Hoodie Polos,Fashion,202360,3,COD,1,2023-11-11,0
BC155562,C55256,Alat Vakum Mini,Otomotif,192115,3,COD,2,2023-04-09,0
8B8B591E,C54387,Foundation,Kecantikan,198280,1,ShopeePay,4,2024-03-20,0
D78BAF7F,C24523,Smartwatch,Elektronik,352714,2,COD,2,2023-08-28,0
30F379BE,C26078,Smartwatch,Elektronik,13850,1,Transfer Bank,4,2023-06-15,0
C6762483,C88868,Charger Type-C,Elektronik,254565,2,GoPay,1,2023-01-31,1
708693EA,C31099,Alat Vakum Mini,Otomotif,389164,3,Transfer Bank,5,2024-03-10,0
2FEAE34F,C78356,Mainan Edukasi,Mainan,121170,3,GoPay,5,2023-02-01,0
A778807E,C36184,Pengharum Mobil,Otomotif,351207,2,GoPay,2,2024-03-24,0
A9B3D220,C11585,Power Bank,Elektronik,51014,3,Transfer Bank,2,2023-11-07,0
F535A442,C33001,Foundation,Kecantikan,159263,2,Transfer Bank,5,2024-02-01,0
AA4647AF,C57504,Set Pisau Dapur,Rumah Tangga,32731,1,COD,2,2023-08-07,0
E07B80B6,C29126,GPS Tracker,Otomotif,329515,3,GoPay,4,2023-10-06,1
1173961A,C85103,Foundation,Kecantikan,321925,2,Kartu Kredit,1,2023-01-18,1
552525A9,C33519,Pengharum Mobil,Otomotif,187405,1,ShopeePay,1,2024-01-06,0
0C76242C,C75638,Power Bank,Elektronik,359864,1,Transfer Bank,3,2023-09-10,0
51FBCDEC,C94100,GPS Tracker,Otomotif,351147,1,ShopeePay,4,2023-02-10,0
3FC9E9D2,C77843,Pengharum Mobil,Otomotif,373691,2,COD,3,2024-02-21,0
C4D2B9C3,C77231,Boneka Anime,Mainan,453026,1,Transfer Bank,5,2023-08-11,0
770F1B5E,C79117,Mainan Edukasi,Mainan,337094,1,GoPay,2,2023-04-20,1
6FB1D642,C98510,Granola,Makanan & Minuman,420177,3,Transfer Bank,3,2023-08-16,0
73EE979D,C68803,Smartwatch,Elektronik,216588,1,COD,2,2024-03-08,0
647D6A74,C49575,Foundation,Kecantikan,159922,2,GoPay,3,2023-10-05,0
64B4AEFE,C66912,Mainan Edukasi,Mainan,409580,3,Transfer Bank,2,2023-02-08,0
B8EA93C7,C49227,Charger Type-C,Elektronik,403822,3,Transfer Bank,4,2024-02-25,0
DDBE7A13,C91423,Puzzle 1000pcs,Mainan,385432,2,Kartu Kredit,1,2023-08-01,0
04335FF4,C90417,Sunscreen SPF50,Kecantikan,266315,2,Kartu Kredit,4,2023-06-11,0
5125B5C1,C78699,Celana Jogger,Fashion,379366,2,Transfer Bank,1,2024-01-19,0
B9031BEE,C27367,Sunscreen SPF50,Kecantikan,414147,1,ShopeePay,3,2023-07-30,0
267FE44E,C86560,Mainan Edukasi,Mainan,145537,1,COD,2,2023-06-22,0
13B76107,C25402,Hijab,Fashion,175248,1,GoPay,4,2023-06-22,0
31A7A07B,C94276,Headphone Bluetooth,Elektronik,216343,1,ShopeePay,1,2023-04-30,0
B69B770E,C15162,Skincare Toner,Kecantikan,171554,2,Kartu Kredit,4,2023-02-23,0
7AF351F6,C57314,Smartwatch,Elektronik,99320,3,GoPay,4,2024-02-18,0
52ECA32F,C29709,Power Bank,Elektronik,223069,3,GoPay,4,2024-03-24,0
2EE07AB4,C32483,Set Pisau Dapur,Rumah Tangga,454575,2,Kartu Kredit,5,2024-01-30,0
3B472AE3,C22172,Smartwatch,Elektronik,14461,1,Transfer Bank,1,2023-06-06,0
963E1060,C51533,Dispenser Sabun,Rumah Tangga,242841,1,COD,5,2023-10-02,0
A223B5D3,C84733,Dispenser Sabun,Rumah Tangga,384245,3,Kartu Kredit,3,2023-02-21,0
0CD867DC,C90631,Pengharum Mobil,Otomotif,401748,3,COD,2,2023-08-29,0
49D8917D,C10209,Mainan Edukasi,Mainan,314924,2,Kartu Kredit,5,2023-04-13,0
66DD6DDB,C30171,Hijab,Fashion,353562,2,COD,1,2023-08-21,0
E18E2E11,C69192,Coklat Bubuk,Makanan & Minuman,62804,3,Transfer Bank,1,2024-01-25,0
EAFC1F3A,C34290,GPS Tracker,Otomotif,199272,2,Transfer Bank,2,2023-02-21,0
596A963D,C39831,Hoodie Polos,Fashion,380767,3,GoPay,5,2023-11-21,0
B1E38CD1,C60307,Power Bank,Elektronik,21026,2,GoPay,5,2023-06-06,0
3246FB8B,C20805,Wajan Anti Lengket,Rumah Tangga,167562,3,COD,2,2023-06-03,0
75649EEB,C51116,Charger Type-C,Elektronik,188681,3,ShopeePay,2,2023-12-31,0
3C358BF4,C73650,RC Car,Mainan,317184,2,COD,5,2023-10-04,0
750F2CAE,C74751,Alat Vakum Mini,Otomotif,78609,2,ShopeePay,3,2024-01-28,0
60591509,C83337,Masker KF94,Kesehatan,68122,3,COD,3,2023-02-26,0
078B4078,C16641,Hijab,Fashion,80669,2,ShopeePay,4,2023-10-14,0
44E823A5,C57280,Lipstik Matte,Kecantikan,267245,3,Transfer Bank,2,2023-04-26,0
86AE424E,C65691,Masker KF94,Kesehatan,71447,3,ShopeePay,1,2023-12-21,0
DDD240C4,C73278,Granola,Makanan & Minuman,254086,3,ShopeePay,5,2023-03-28,0
DCED3DB4,C63688,Hand Sanitizer,Kesehatan,96435,3,GoPay,4,2023-01-18,0
98F49424,C33661,Lipstik Matte,Kecantikan,390256,1,COD,2,2023-11-12,0
6D50EEB0,C23031,Skincare Toner,Kecantikan,211194,2,Transfer Bank,1,2023-10-07,0
F6F5C0B8,C61225,Coklat Bubuk,Makanan & Minuman,441662,3,Kartu Kredit,1,2023-05-12,0
E3E1717D,C79118,Sarung Jok,Otomotif,58726,2,GoPay,3,2024-03-06,0
5A872321,C70384,Headphone Bluetooth,Elektronik,252521,1,COD,1,2023-07-07,0
918AE0DA,C90560,Masker KF94,Kesehatan,341802,1,GoPay,4,2024-03-17,0
2FEABEF9,C67665,Hijab,Fashion,211336,3,COD,4,2023-08-03,0
C98DC63E,C53296,Charger Type-C,Elektronik,190884,1,ShopeePay,1,2023-10-15,0
2D42E654,C86796,Lipstik Matte,Kecantikan,330341,3,Transfer Bank,1,2023-03-25,0
E4D75051,C83925,Tempat Sampah Mini,Rumah Tangga,354896,1,Kartu Kredit,2,2023-07-28,0
E0014924,C38181,Power Bank,Elektronik,59459,3,COD,4,2023-05-14,0
3C66875D,C94064,Puzzle 1000pcs,Mainan,184180,2,GoPay,5,2023-05-31,0
7ED0C661,C72690,Celana Jogger,Fashion,497600,1,Transfer Bank,2,2023-01-03,0
22C3DBE8,C16654,Lipstik Matte,Kecantikan,272518,1,Transfer Bank,5,2024-01-13,0
2EA5802D,C45182,Pengharum Mobil,Otomotif,364546,2,ShopeePay,5,2023-09-07,0
5DF0CE76,C10663,Lipstik Matte,Kecantikan,62053,1,Kartu Kredit,4,2024-03-11,0
7E0F1B18,C44813,Sunscreen SPF50,Kecantikan,368059,3,GoPay,2,2024-01-12,0
C3C530E8,C76307,Dispenser Sabun,Rumah Tangga,100746,3,Transfer Bank,3,2023-12-04,0
D6EA9A9F,C83116,Hoodie Polos,Fashion,19032,2,GoPay,3,2023-11-28,0
D8B2AB5A,C50023,Headphone Bluetooth,Elektronik,124250,1,GoPay,4,2023-12-25,0
E9827CC7,C73732,Wajan Anti Lengket,Rumah Tangga,29419,3,Kartu Kredit,3,2023-09-02,0
7167EABF,C29673,Termometer Digital,Kesehatan,194272,2,ShopeePay,1,2023-12-15,0
5ABF3348,C92720,Sunscreen SPF50,Kecantikan,97437,1,Transfer Bank,3,2024-01-21,0
40F1FB17,C36550,Celana Jogger,Fashion,488799,3,COD,1,2023-08-27,0
706ABEE8,C78719,Celana Jogger,Fashion,190792,3,Kartu Kredit,4,2023-05-02,0
95E185C8,C93763,Hijab,Fashion,252101,3,COD,1,2023-04-07,0
33939C66,C52815,Alat Vakum Mini,Otomotif,378264,1,ShopeePay,1,2024-02-09,0
B0BEEE99,C45529,Mainan Edukasi,Mainan,48568,2,ShopeePay,1,2023-03-07,0
1B6BB73E,C60216,Mainan Edukasi,Mainan,406137,1,Kartu Kredit,3,2023-07-12,0
CD5850EC,C17181,Wajan Anti Lengket,Rumah Tangga,318749,3,Kartu Kredit,2,2023-07-29,0
E81DEBC8,C96285,Masker KF94,Kesehatan,47067,3,Transfer Bank,1,2023-06-12,0
0FB924DB,C66104,Alat Vakum Mini,Otomotif,429487,2,COD,3,2023-08-11,0
B4319650,C69608,Baju Oversize,Fashion,130452,1,Kartu Kredit,1,2023-07-11,0
EA7F676F,C63337,GPS Tracker,Otomotif,119682,1,ShopeePay,3,2023-05-22,0
0E9609E8,C88580,Masker KF94,Kesehatan,209354,3,GoPay,2,2023-09-08,0
A0CDBC5A,C18690,Celana Jogger,Fashion,455311,3,COD,4,2023-11-20,1
AB7B8382,C27658,Hand Sanitizer,Kesehatan,193922,3,Transfer Bank,4,2023-08-08,0
3BF9DE9F,C60509,Foundation,Kecantikan,76367,2,GoPay,3,2023-01-22,0
EDED3006,C39472,Dispenser Sabun,Rumah Tangga,367206,2,GoPay,3,2023-10-19,0
7B8559D7,C54538,Pengharum Mobil,Otomotif,454354,3,ShopeePay,1,2024-01-21,1
009BC0CD,C22817,Hand Sanitizer,Kesehatan,494721,2,GoPay,2,2023-03-27,0
66352329,C93173,Hijab,Fashion,431261,1,Kartu Kredit,5,2023-05-25,0
F6C37ADD,C29141,Power Bank,Elektronik,183606,1,Transfer Bank,3,2023-08-09,0
DEF371E1,C69518,Vitamin C,Kesehatan,165357,2,ShopeePay,2,2023-11-08,0
7B88CE7C,C79054,Celana Jogger,Fashion,31450,1,ShopeePay,3,2023-04-08,0
CFE3ED5C,C69621,Wajan Anti Lengket,Rumah Tangga,231107,3,ShopeePay,4,2023-09-30,0
18C7FB24,C52068,Wajan Anti Lengket,Rumah Tangga,27102,2,COD,4,2024-01-12,0
4F6E819C,C69504,Kopi Literan,Makanan & Minuman,318131,2,COD,1,2023-03-30,0
6E73CCAB,C10574,Foundation,Kecantikan,423878,1,GoPay,4,2024-01-23,0
48CAD777,C67144,Smartwatch,Elektronik,359263,3,GoPay,3,2023-03-24,0
12C4654B,C62309,Pengharum Mobil,Otomotif,86883,2,ShopeePay,4,2023-10-03,0
36A2A036,C47530,Set Pisau Dapur,Rumah Tangga,201684,1,Kartu Kredit,2,2024-03-12,1
0AC94D5D,C80964,Coklat Bubuk,Makanan & Minuman,287618,2,GoPay,2,2023-08-20,0
F41B427A,C53383,Boneka Anime,Mainan,75267,3,Transfer Bank,5,2024-01-14,0
A83FE7BE,C18026,Puzzle 1000pcs,Mainan,148480,3,ShopeePay,1,2023-05-19,0
8EEC1D36,C67609,Hand Sanitizer,Kesehatan,456914,3,ShopeePay,4,2024-01-27,0
41AAC28B,C35962,Skincare Toner,Kecantikan,215103,1,GoPay,2,2023-03-06,0
CD305384,C95149,Kopi Literan,Makanan & Minuman,363604,1,Transfer Bank,2,2024-02-03,1
6A09707C,C86939,Lipstik Matte,Kecantikan,476318,1,GoPay,5,2023-01-06,0
B4AE5C9F,C64238,Kopi Literan,Makanan & Minuman,80244,3,ShopeePay,4,2023-10-21,0
26FF60D0,C81341,Sunscreen SPF50,Kecantikan,145483,1,COD,3,2023-12-17,0
C40E36E1,C16643,Termometer Digital,Kesehatan,362206,3,COD,1,2024-01-11,0
76DD93A1,C70624,Baju Oversize,Fashion,256382,1,Transfer Bank,3,2023-01-08,0
8A041D4D,C89246,Vitamin C,Kesehatan,350363,2,GoPay,1,2024-02-18,1
D44FEFA1,C31176,Set Pisau Dapur,Rumah Tangga,343784,1,ShopeePay,1,2024-03-18,1
0F88DB62,C89574,Granola,Makanan & Minuman,172228,1,Transfer Bank,5,2024-01-09,0
3FFAA597,C38594,Foundation,Kecantikan,338228,2,GoPay,3,2024-01-16,0
BCC22A62,C40167,Sarung Jok,Otomotif,18902,1,COD,2,2023-12-09,0
A272687E,C17392,Celana Jogger,Fashion,103079,2,Transfer Bank,4,2024-02-16,0
071CFC44,C51850,Alat Vakum Mini,Otomotif,22432,3,Kartu Kredit,4,2023-08-17,0
5269691B,C88477,Sunscreen SPF50,Kecantikan,47292,3,COD,4,2023-08-11,0
F1056AB0,C32302,Alat Vakum Mini,Otomotif,130240,3,GoPay,2,2023-11-24,0
9CB09F8B,C42825,Boneka Anime,Mainan,157087,3,ShopeePay,5,2023-01-23,0
714E198F,C44362,Granola,Makanan & Minuman,30385,3,ShopeePay,2,2023-12-19,0
5869DFB1,C17138,Lipstik Matte,Kecantikan,492573,2,Transfer Bank,2,2023-05-05,0
B83CDDAE,C87347,Dispenser Sabun,Rumah Tangga,60122,2,ShopeePay,2,2023-04-07,0
9A7CA7EE,C91396,Pengharum Mobil,Otomotif,234138,3,GoPay,4,2023-07-06,0
2C8E8AFD,C90413,Set Pisau Dapur,Rumah Tangga,23149,3,Transfer Bank,1,2023-08-28,0
C1DB1996,C25558,Celana Jogger,Fashion,108285,1,Kartu Kredit,1,2023-11-24,0
B2D6BD8D,C72297,RC Car,Mainan,314132,1,COD,2,2023-05-10,0
63C1C30F,C43565,Wajan Anti Lengket,Rumah Tangga,44336,3,COD,5,2023-03-01,0
FD6810E5,C15951,Mie Instan Premium,Makanan & Minuman,166086,3,GoPay,1,2023-08-30,0
3ABE764F,C31300,Pengharum Mobil,Otomotif,238245,1,COD,5,2023-07-18,0
2D35BBF0,C78256,Set Pisau Dapur,Rumah Tangga,181568,3,Transfer Bank,4,2023-08-30,0
A5CCC4EF,C77501,Mainan Edukasi,Mainan,463590,3,Kartu Kredit,2,2023-04-29,0
2D403811,C29940,Baju Oversize,Fashion,282135,1,Kartu Kredit,5,2023-05-12,1
F3BFA7DA,C18784,Hoodie Polos,Fashion,67883,2,Kartu Kredit,1,2023-04-03,0
C7A1048F,C11630,RC Car,Mainan,375765,1,Transfer Bank,4,2023-04-02,0
B89B26DA,C39142,Lipstik Matte,Kecantikan,57460,3,Kartu Kredit,1,2023-11-02,0
9D5FEC2C,C57987,Smartwatch,Elektronik,239592,1,ShopeePay,1,2023-07-30,0
433E0941,C25223,Power Bank,Elektronik,15921,3,ShopeePay,2,2023-12-01,0
637BB3EE,C30991,Mainan Edukasi,Mainan,429549,2,Transfer Bank,2,2023-01-19,0
7FC7103F,C36947,Celana Jogger,Fashion,343273,3,ShopeePay,2,2023-09-21,1
EDB9B319,C55549,Skincare Toner,Kecantikan,425955,2,Kartu Kredit,5,2023-06-14,0
00F7E4E1,C64681,Hijab,Fashion,116620,2,GoPay,1,2023-09-27,0
6BBAE08F,C70115,Baju Oversize,Fashion,360176,2,GoPay,2,2023-01-16,1
AC891333,C19074,Pengharum Mobil,Otomotif,392019,1,GoPay,3,2023-11-22,0
4FED4DD8,C51340,Alat Vakum Mini,Otomotif,475351,3,Kartu Kredit,5,2024-02-12,0
3D991405,C63410,Hoodie Polos,Fashion,121941,2,GoPay,2,2023-08-25,0
D1946730,C33178,Smartwatch,Elektronik,457835,2,Transfer Bank,5,2023-09-12,1
E93EE774,C19198,Wajan Anti Lengket,Rumah Tangga,483589,1,ShopeePay,2,2024-02-24,0
AD412776,C60531,Tempat Sampah Mini,Rumah Tangga,366622,1,Kartu Kredit,5,2023-03-10,0
D64DF9BC,C34099,Mie Instan Premium,Makanan & Minuman,486172,2,COD,5,2023-04-14,0
A3AFF5B9,C77457,GPS Tracker,Otomotif,305186,2,GoPay,2,2023-04-02,0
9BB8DD30,C67872,Mainan Edukasi,Mainan,400173,2,Transfer Bank,5,2023-04-02,0
1EFA2DA4,C84189,RC Car,Mainan,211734,1,COD,4,2023-03-02,0
7DD8D4E4,C99814,Puzzle 1000pcs,Mainan,280187,3,Kartu Kredit,2,2024-03-05,1
151F84C8,C39843,Coklat Bubuk,Makanan & Minuman,213277,3,ShopeePay,4,2023-08-21,0
448C4443,C87440,Granola,Makanan & Minuman,325614,1,ShopeePay,5,2023-06-04,0
4B2506D9,C33362,Sunscreen SPF50,Kecantikan,14453,2,ShopeePay,1,2023-02-09,0
49844ED3,C75678,Skincare Toner,Kecantikan,118180,3,GoPay,3,2023-04-26,0
C689BA60,C46010,Hand Sanitizer,Kesehatan,230045,3,ShopeePay,4,2023-09-27,0
A30E662A,C75594,Mie Instan Premium,Makanan & Minuman,194744,1,Kartu Kredit,4,2023-10-24,0
8F458044,C83633,Hoodie Polos,Fashion,322739,1,COD,4,2023-06-05,0
4A101F0B,C20702,Hand Sanitizer,Kesehatan,292969,2,Kartu Kredit,2,2023-10-20,0
1DA51B71,C19349,Hoodie Polos,Fashion,61861,2,COD,5,2023-05-29,0
A0438CCF,C88417,Sarung Jok,Otomotif,441276,3,Kartu Kredit,1,2023-08-24,0
EFA7BDDE,C95377,Skincare Toner,Kecantikan,97536,2,GoPay,5,2023-09-02,0
14D7A9D2,C48322,Hoodie Polos,Fashion,229973,1,COD,1,2023-04-27,0
B9FB33BF,C42414,Lipstik Matte,Kecantikan,152796,3,GoPay,2,2023-03-09,1
62B00C68,C84869,Dispenser Sabun,Rumah Tangga,16447,3,ShopeePay,2,2023-09-24,0
99988E6C,C73408,Celana Jogger,Fashion,446392,1,Kartu Kredit,2,2024-02-22,1
84D80130,C95218,Sarung Jok,Otomotif,491863,3,COD,3,2023-11-27,1
C691DEA4,C73843,Sarung Jok,Otomotif,309655,2,Transfer Bank,2,2023-07-16,0
3EED36A6,C37091,Charger Type-C,Elektronik,226911,1,GoPay,1,2023-07-14,1
230A4ECC,C36391,Sunscreen SPF50,Kecantikan,374932,3,GoPay,4,2023-03-15,0
5BC65E11,C90936,Wajan Anti Lengket,Rumah Tangga,289448,3,COD,5,2023-11-16,1
03ACDEC6,C19978,Wajan Anti Lengket,Rumah Tangga,449107,2,GoPay,1,2024-02-11,0
45F4DC81,C92717,Celana Jogger,Fashion,13733,1,GoPay,1,2023-02-08,0
FE86DB57,C84282,Boneka Anime,Mainan,269934,1,Transfer Bank,4,2023-09-11,0
4940366D,C46649,Charger Type-C,Elektronik,46885,1,COD,4,2023-07-28,0
0CC396A6,C17181,Smartwatch,Elektronik,192453,2,Kartu Kredit,2,2023-06-23,0
1F53796E,C90848,Power Bank,Elektronik,440833,3,Kartu Kredit,3,2023-11-29,0
0BB9115C,C17667,Kopi Literan,Makanan & Minuman,389543,3,Transfer Bank,5,2023-09-10,0
D48BC5C6,C31083,Pengharum Mobil,Otomotif,270517,3,COD,5,2023-11-08,0
671453B5,C46793,Puzzle 1000pcs,Mainan,479742,2,GoPay,5,2023-05-02,0
4ACCA00E,C64607,Set Pisau Dapur,Rumah Tangga,148046,3,Kartu Kredit,2,2023-08-11,0
F3EFEDD2,C13440,GPS Tracker,Otomotif,218536,1,GoPay,4,2023-07-26,0
6733EE43,C68111,Pengharum Mobil,Otomotif,453382,3,GoPay,2,2023-03-21,0
CEDF489C,C87056,RC Car,Mainan,220893,1,Transfer Bank,5,2023-12-09,0
499DD9F8,C46567,Dispenser Sabun,Rumah Tangga,305813,3,COD,2,2023-10-18,0
76245D7A,C80352,Skincare Toner,Kecantikan,145122,3,COD,2,2023-06-22,0
803C0DC9,C62910,Masker KF94,Kesehatan,229046,3,COD,5,2023-03-28,0
DDEE30CF,C62868,Sunscreen SPF50,Kecantikan,240322,3,Transfer Bank,3,2023-05-30,0
3D086B6B,C12595,Granola,Makanan & Minuman,205583,1,GoPay,4,2023-02-23,0
35153A6A,C42925,Granola,Makanan & Minuman,57039,1,COD,1,2023-05-26,1
8961430C,C19181,Skincare Toner,Kecantikan,146553,1,Transfer Bank,5,2023-08-09,0
054DEA8B,C91276,Masker KF94,Kesehatan,385353,1,COD,4,2024-03-17,0
1FD16951,C90088,Pengharum Mobil,Otomotif,225276,3,COD,4,2023-08-09,0
DEDD3143,C68199,Dispenser Sabun,Rumah Tangga,417904,1,GoPay,5,2024-03-22,0
0BE4913C,C45938,Sarung Jok,Otomotif,439355,3,ShopeePay,2,2023-10-12,0
2BE25F62,C86075,Sunscreen SPF50,Kecantikan,381622,2,COD,4,2023-09-07,0
E024285F,C49713,Power Bank,Elektronik,365871,3,COD,1,2023-09-30,0
50358672,C21208,Kopi Literan,Makanan & Minuman,313545,2,COD,5,2023-09-04,0
EE1BA3CA,C10372,GPS Tracker,Otomotif,266398,3,GoPay,4,2024-01-04,0
5A2DFC0C,C67872,Lipstik Matte,Kecantikan,128739,2,GoPay,1,2023-09-13,0
4D121AD8,C33371,Wajan Anti Lengket,Rumah Tangga,87012,3,Kartu Kredit,2,2023-09-12,0
42CD8E14,C16405,Boneka Anime,Mainan,436936,1,COD,1,2023-09-05,0
E42C3AA5,C71452,Tempat Sampah Mini,Rumah Tangga,344960,2,Kartu Kredit,1,2023-07-04,0
170CC508,C90324,Charger Type-C,Elektronik,313674,2,Kartu Kredit,2,2023-09-09,0
B011449A,C60368,Skincare Toner,Kecantikan,195016,2,Transfer Bank,4,2023-07-29,0
